1578986530817|51|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary
1579165768717|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary
1579165845807|4|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary
1579404806593|135|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary
1579404914091|28|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary
1579406313447|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary|SELECT id, code, parent_code, name, sort, type, parent_id FROM auth_zx_dictionary
1579406315560|90|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 AND (status = ?) ORDER BY update_time DESC|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 AND (status = 0) ORDER BY update_time DESC
1579406315577|105|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 AND (status = ?) ORDER BY update_time DESC|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 AND (status = 0) ORDER BY update_time DESC
1579406315685|21|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT COUNT(1) FROM auth_zx_account WHERE delete_flag = 0|SELECT COUNT(1) FROM auth_zx_account WHERE delete_flag = 0
1579406315708|7|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, delete_flag, creator, account_name, create_time, update_time, sort, account_password, user_id, status FROM auth_zx_account WHERE delete_flag = 0 ORDER BY status ASC, update_time DESC LIMIT ?,?|SELECT id, delete_flag, creator, account_name, create_time, update_time, sort, account_password, user_id, status FROM auth_zx_account WHERE delete_flag = 0 ORDER BY status ASC, update_time DESC LIMIT 0,10
1579406317973|49|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)
1579406318035|3|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '0d30991f2fffbba49a4a074fbc3497da') ORDER BY sort ASC
1579406318047|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '534dc4b7623e881bc640bf7f77c24559') ORDER BY sort ASC
1579406318061|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = 'b1a0ca89df2ee836b5f44725e6011f36') ORDER BY sort ASC
1579406318075|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '58c046acc861bc2dfe87df6d29cead1e') ORDER BY sort ASC
1579406318086|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '7a3908b7e25fbf9cff2e00cdddbd9c34') ORDER BY sort ASC
1579406318105|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '5ff911ffec9cdb40044418200a26683d') ORDER BY sort ASC
1579406318221|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)
1579406318224|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT COUNT(1) FROM auth_zx_user WHERE delete_flag = 0|SELECT COUNT(1) FROM auth_zx_user WHERE delete_flag = 0
1579406318228|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 ORDER BY status ASC, update_time DESC LIMIT ?,?|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 ORDER BY status ASC, update_time DESC LIMIT 0,10
1579406318236|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '0d30991f2fffbba49a4a074fbc3497da') ORDER BY sort ASC
1579406318253|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '534dc4b7623e881bc640bf7f77c24559') ORDER BY sort ASC
1579406318270|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = 'b1a0ca89df2ee836b5f44725e6011f36') ORDER BY sort ASC
1579406318282|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '58c046acc861bc2dfe87df6d29cead1e') ORDER BY sort ASC
1579406318291|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '7a3908b7e25fbf9cff2e00cdddbd9c34') ORDER BY sort ASC
1579406318301|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '5ff911ffec9cdb40044418200a26683d') ORDER BY sort ASC
1579406335833|77|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT COUNT(1) FROM auth_zx_role WHERE delete_flag = 0|SELECT COUNT(1) FROM auth_zx_role WHERE delete_flag = 0
1579406337367|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)
1579406337368|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT COUNT(1) FROM auth_zx_user WHERE delete_flag = 0|SELECT COUNT(1) FROM auth_zx_user WHERE delete_flag = 0
1579406337371|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 ORDER BY status ASC, update_time DESC LIMIT ?,?|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 ORDER BY status ASC, update_time DESC LIMIT 0,10
1579406337377|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '0d30991f2fffbba49a4a074fbc3497da') ORDER BY sort ASC
1579406337386|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '534dc4b7623e881bc640bf7f77c24559') ORDER BY sort ASC
1579406337400|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = 'b1a0ca89df2ee836b5f44725e6011f36') ORDER BY sort ASC
1579406337410|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '58c046acc861bc2dfe87df6d29cead1e') ORDER BY sort ASC
1579406337419|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '7a3908b7e25fbf9cff2e00cdddbd9c34') ORDER BY sort ASC
1579406337427|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '5ff911ffec9cdb40044418200a26683d') ORDER BY sort ASC
1579406337672|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)
1579406337680|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '0d30991f2fffbba49a4a074fbc3497da') ORDER BY sort ASC
1579406337690|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '534dc4b7623e881bc640bf7f77c24559') ORDER BY sort ASC
1579406337701|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = 'b1a0ca89df2ee836b5f44725e6011f36') ORDER BY sort ASC
1579406337710|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '58c046acc861bc2dfe87df6d29cead1e') ORDER BY sort ASC
1579406337719|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '7a3908b7e25fbf9cff2e00cdddbd9c34') ORDER BY sort ASC
1579406337726|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = ?) ORDER BY sort ASC|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id = '5ff911ffec9cdb40044418200a26683d') ORDER BY sort ASC
1579406360622|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 AND (status = ?) ORDER BY update_time DESC|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 AND (status = 0) ORDER BY update_time DESC
1579406360631|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 AND (status = ?) ORDER BY update_time DESC|SELECT id, birth_day, creator, sex, head_url, head_blod, remark, update_time, user_name, organization_id, delete_flag, phone_number, create_time, email, status FROM auth_zx_user WHERE delete_flag = 0 AND (status = 0) ORDER BY update_time DESC
1579406360655|4|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT COUNT(1) FROM auth_zx_account WHERE delete_flag = 0|SELECT COUNT(1) FROM auth_zx_account WHERE delete_flag = 0
1579406360660|1|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, delete_flag, creator, account_name, create_time, update_time, sort, account_password, user_id, status FROM auth_zx_account WHERE delete_flag = 0 ORDER BY status ASC, update_time DESC LIMIT ?,?|SELECT id, delete_flag, creator, account_name, create_time, update_time, sort, account_password, user_id, status FROM auth_zx_account WHERE delete_flag = 0 ORDER BY status ASC, update_time DESC LIMIT 0,10
1579406361937|1|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT COUNT(1) FROM auth_zx_user WHERE delete_flag = 0|SELECT COUNT(1) FROM auth_zx_user WHERE delete_flag = 0
1579406361941|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/zx_frame_db?useUnicode=true&useSSL=false&characterEncoding=utf8|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)|SELECT id, creator, code, full_name, remark, update_time, sort, type, parent_id, delete_flag, create_time, short_name FROM auth_zx_organization WHERE delete_flag = 0 AND (parent_id IS NULL)
